"","Product","TitleOfReviews","NameOfReviewer","Date","Ratings","TypeOfReview","Reviews"
"18","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"A. McCabe","Reviewed in Australia on 7 November 2023","5.0 out of 5 stars","Verified Purchase","Saw this advertised and decided to purchase this for my husband. Super impressed at how easy it is to use and how it cleans the pool. What an innovative product and money well spent."
"19","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"Harry Kaplan","Reviewed in Australia on 9 December 2023","5.0 out of 5 stars","Verified Purchase","The media could not be loaded.
                
            
                
            
            
        
    
    
As Advertised this will clean your pool floor and walls unfortunately it won't do stairs and if your pool has a lip around the pool it won't go any further up the wall but for the price it does a good job cleaning up leaves and dirt runs for about three hours and takes three hours to charge sit back and relax while It does its job"
"20","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"Tina K.","Reviewed in Australia on 10 November 2023","5.0 out of 5 stars","Verified Purchase","100% happy with the job that the robot cleaner does, great price / great machine. The only negative was the delivery but the company sorted that out for us"
"21","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"DOM","Reviewed in Australia on 26 January 2024","4.2 out of 5 stars","Verified Purchase","Great product"
"22","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"J H","Reviewed in Australia on 14 February 2024","5.0 out of 5 stars","Verified Purchase","Exactly as described and works a real treat saves me so much time. Well recommended!"
"23","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"Geoff","Reviewed in Australia on 17 January 2024","1.0 out of 5 stars","Verified Purchase","Used it only a couple of times on a vinyl pool  9m x 5m and it does a very good job... I'll post back later after a  while in use..."
"24","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"Allan","Reviewed in Australia on 7 January 2024","5.0 out of 5 stars","Verified Purchase","Such a good price for a great pool cleaner!"
"25","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"Watto11","Reviewed in Australia on 14 December 2023","5.0 out of 5 stars","Verified Purchase","This incredible little robot and it does take a lot of the work from the pool owner!"
"26","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"Rhea","Reviewed in Australia on 29 December 2023","5.0 out of 5 stars","Verified Purchase","If you’re thinking about getting this for your pool, do it. It’s an incredible product. I can’t believe the amount of debris it picked up from the bottom of my pool. So happy with my purchase. Worth every penny."
"27","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"Sue Van't Wout","Reviewed in Australia on 21 December 2023","5.0 out of 5 stars","Verified Purchase","This is an amazing simple to operate cleaner- hassle-free, easy to charge and inconspicuous ."
"28","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"A. McCabe","Reviewed in Australia on 7 November 2023","5.0 out of 5 stars","Verified Purchase","Saw this advertised and decided to purchase this for my husband. Super impressed at how easy it is to use and how it cleans the pool. What an innovative product and money well spent."
"29","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"Harry Kaplan","Reviewed in Australia on 9 December 2023","5.0 out of 5 stars","Verified Purchase","The media could not be loaded.
                
            
                
            
            
        
    
    
As Advertised this will clean your pool floor and walls unfortunately it won't do stairs and if your pool has a lip around the pool it won't go any further up the wall but for the price it does a good job cleaning up leaves and dirt runs for about three hours and takes three hours to charge sit back and relax while It does its job"
"30","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"Tina K.","Reviewed in Australia on 10 November 2023","5.0 out of 5 stars","Verified Purchase","100% happy with the job that the robot cleaner does, great price / great machine. The only negative was the delivery but the company sorted that out for us"
"31","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"DOM","Reviewed in Australia on 26 January 2024","4.2 out of 5 stars","Verified Purchase","Great product"
"32","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"J H","Reviewed in Australia on 14 February 2024","5.0 out of 5 stars","Verified Purchase","Exactly as described and works a real treat saves me so much time. Well recommended!"
"33","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"Geoff","Reviewed in Australia on 17 January 2024","1.0 out of 5 stars","Verified Purchase","Used it only a couple of times on a vinyl pool  9m x 5m and it does a very good job... I'll post back later after a  while in use..."
"34","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"Allan","Reviewed in Australia on 7 January 2024","5.0 out of 5 stars","Verified Purchase","Such a good price for a great pool cleaner!"
"35","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"Watto11","Reviewed in Australia on 14 December 2023","5.0 out of 5 stars","Verified Purchase","This incredible little robot and it does take a lot of the work from the pool owner!"
"36","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"Rhea","Reviewed in Australia on 29 December 2023","5.0 out of 5 stars","Verified Purchase","If you’re thinking about getting this for your pool, do it. It’s an incredible product. I can’t believe the amount of debris it picked up from the bottom of my pool. So happy with my purchase. Worth every penny."
"37","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"Sue Van't Wout","Reviewed in Australia on 21 December 2023","5.0 out of 5 stars","Verified Purchase","This is an amazing simple to operate cleaner- hassle-free, easy to charge and inconspicuous ."
"38","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"A. McCabe","Reviewed in Australia on 7 November 2023","5.0 out of 5 stars","Verified Purchase","Saw this advertised and decided to purchase this for my husband. Super impressed at how easy it is to use and how it cleans the pool. What an innovative product and money well spent."
"39","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"Harry Kaplan","Reviewed in Australia on 9 December 2023","5.0 out of 5 stars","Verified Purchase","The media could not be loaded.
                
            
                
            
            
        
    
    
As Advertised this will clean your pool floor and walls unfortunately it won't do stairs and if your pool has a lip around the pool it won't go any further up the wall but for the price it does a good job cleaning up leaves and dirt runs for about three hours and takes three hours to charge sit back and relax while It does its job"
"40","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"Tina K.","Reviewed in Australia on 10 November 2023","5.0 out of 5 stars","Verified Purchase","100% happy with the job that the robot cleaner does, great price / great machine. The only negative was the delivery but the company sorted that out for us"
"41","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"DOM","Reviewed in Australia on 26 January 2024","4.2 out of 5 stars","Verified Purchase","Great product"
"42","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"J H","Reviewed in Australia on 14 February 2024","5.0 out of 5 stars","Verified Purchase","Exactly as described and works a real treat saves me so much time. Well recommended!"
"43","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"Geoff","Reviewed in Australia on 17 January 2024","1.0 out of 5 stars","Verified Purchase","Used it only a couple of times on a vinyl pool  9m x 5m and it does a very good job... I'll post back later after a  while in use..."
"44","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"Allan","Reviewed in Australia on 7 January 2024","5.0 out of 5 stars","Verified Purchase","Such a good price for a great pool cleaner!"
"45","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"Watto11","Reviewed in Australia on 14 December 2023","5.0 out of 5 stars","Verified Purchase","This incredible little robot and it does take a lot of the work from the pool owner!"
"46","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"Rhea","Reviewed in Australia on 29 December 2023","5.0 out of 5 stars","Verified Purchase","If you’re thinking about getting this for your pool, do it. It’s an incredible product. I can’t believe the amount of debris it picked up from the bottom of my pool. So happy with my purchase. Worth every penny."
"47","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"Sue Van't Wout","Reviewed in Australia on 21 December 2023","5.0 out of 5 stars","Verified Purchase","This is an amazing simple to operate cleaner- hassle-free, easy to charge and inconspicuous ."
"48","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"A. McCabe","Reviewed in Australia on 7 November 2023","5.0 out of 5 stars","Verified Purchase","Saw this advertised and decided to purchase this for my husband. Super impressed at how easy it is to use and how it cleans the pool. What an innovative product and money well spent."
"49","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"Harry Kaplan","Reviewed in Australia on 9 December 2023","5.0 out of 5 stars","Verified Purchase","The media could not be loaded.
                
            
                
            
            
        
    
    
As Advertised this will clean your pool floor and walls unfortunately it won't do stairs and if your pool has a lip around the pool it won't go any further up the wall but for the price it does a good job cleaning up leaves and dirt runs for about three hours and takes three hours to charge sit back and relax while It does its job"
"50","AIPER Seagull Pro Cordless Pool Cleaner Robot",NA,"Tina K.","Reviewed in Australia on 10 November 2023","5.0 out of 5 stars","Verified Purchase","100% happy with the job that the robot cleaner does, great price / great machine. The only negative was the delivery but the company sorted that out for us"
